Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Vientiane,PM2.5 - Principal,9/6/2024 11:00,2024,6,9,11,8.5,47,Good,9,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,9/6/2024 12:00,2024,6,9,12,11.2,55,Moderate,14,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,9/6/2024 13:00,2024,6,9,13,12.1,57,Moderate,13,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,9/6/2024 14:00,2024,6,9,14,12.5,57,Moderate,13,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,9/6/2024 15:00,2024,6,9,15,13.7,60,Moderate,15,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,9/6/2024 16:00,2024,6,9,16,12.8,58,Moderate,12,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,9/6/2024 17:00,2024,6,9,17,9.4,52,Moderate,6,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,9/6/2024 18:00,2024,6,9,18,6.2,34,Good,3,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,9/6/2024 19:00,2024,6,9,19,10.6,54,Moderate,15,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,9/6/2024 20:00,2024,6,9,20,18.8,69,Moderate,27,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,9/6/2024 21:00,2024,6,9,21,19.9,71,Moderate,21,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,9/6/2024 22:00,2024,6,9,22,17.9,67,Moderate,16,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,9/6/2024 23:00,2024,6,9,23,15.4,63,Moderate,13,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,10/6/2024 0:00,2024,6,10,0,13.2,59,Moderate,11,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,10/6/2024 1:00,2024,6,10,1,9.6,52,Moderate,6,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,10/6/2024 2:00,2024,6,10,2,3.8,21,Good,-2,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,10/6/2024 3:00,2024,6,10,3,1.9,11,Good,0,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,10/6/2024 4:00,2024,6,10,4,1.9,11,Good,2,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,10/6/2024 5:00,2024,6,10,5,1.4,8,Good,1,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,10/6/2024 6:00,2024,6,10,6,2.2,12,Good,3,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,10/6/2024 7:00,2024,6,10,7,3.6,20,Good,5,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,10/6/2024 8:00,2024,6,10,8,6.3,35,Good,9,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,10/6/2024 9:00,2024,6,10,9,6.6,37,Good,7,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,10/6/2024 10:00,2024,6,10,10,6.3,35,Good,6,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,10/6/2024 11:00,2024,6,10,11,6.1,34,Good,6,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,10/6/2024 12:00,2024,6,10,12,5,28,Good,4,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,10/6/2024 13:00,2024,6,10,13,4.5,25,Good,4,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,10/6/2024 14:00,2024,6,10,14,4.7,26,Good,5,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,10/6/2024 15:00,2024,6,10,15,10.3,53,Moderate,16,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,10/6/2024 16:00,2024,6,10,16,8.1,45,Good,6,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,10/6/2024 17:00,2024,6,10,17,8,44,Good,8,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,10/6/2024 18:00,2024,6,10,18,8,44,Good,8,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,10/6/2024 19:00,2024,6,10,19,8.5,47,Good,9,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,10/6/2024 20:00,2024,6,10,20,5.2,29,Good,2,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,10/6/2024 21:00,2024,6,10,21,3.1,17,Good,1,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,10/6/2024 22:00,2024,6,10,22,3.5,19,Good,4,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,10/6/2024 23:00,2024,6,10,23,1.7,9,Good,0,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,11/6/2024 0:00,2024,6,11,0,0,0,Good,-3,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,11/6/2024 1:00,2024,6,11,1,0,0,Good,0,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,11/6/2024 2:00,2024,6,11,2,0.8,4,Good,2,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,11/6/2024 3:00,2024,6,11,3,1.4,8,Good,2,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,11/6/2024 4:00,2024,6,11,4,2.2,12,Good,3,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,11/6/2024 5:00,2024,6,11,5,6.1,34,Good,10,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,11/6/2024 6:00,2024,6,11,6,6.5,36,Good,7,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,11/6/2024 7:00,2024,6,11,7,6.7,37,Good,7,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,11/6/2024 8:00,2024,6,11,8,9.8,52,Moderate,13,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,11/6/2024 9:00,2024,6,11,9,9.9,52,Moderate,10,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,11/6/2024 10:00,2024,6,11,10,8.4,47,Good,7,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,11/6/2024 11:00,2024,6,11,11,8.7,48,Good,9,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,11/6/2024 12:00,2024,6,11,12,7.8,43,Good,7,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,11/6/2024 13:00,2024,6,11,13,7.9,44,Good,8,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,11/6/2024 14:00,2024,6,11,14,14.9,62,Moderate,22,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,11/6/2024 15:00,2024,6,11,15,12.9,58,Moderate,11,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,11/6/2024 16:00,2024,6,11,16,10.9,54,Moderate,9,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,11/6/2024 17:00,2024,6,11,17,7.9,44,Good,5,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,11/6/2024 18:00,2024,6,11,18,17,66,Moderate,26,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,11/6/2024 19:00,2024,6,11,19,15.5,63,Moderate,14,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,11/6/2024 20:00,2024,6,11,20,14.7,61,Moderate,14,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,11/6/2024 21:00,2024,6,11,21,14.8,62,Moderate,15,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,11/6/2024 22:00,2024,6,11,22,12.9,58,Moderate,11,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,11/6/2024 23:00,2024,6,11,23,11.9,56,Moderate,11,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,12/6/2024 0:00,2024,6,12,0,10.9,54,Moderate,10,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,12/6/2024 1:00,2024,6,12,1,14.4,61,Moderate,18,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,12/6/2024 2:00,2024,6,12,2,12.7,58,Moderate,11,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,12/6/2024 3:00,2024,6,12,3,10.3,53,Moderate,8,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,12/6/2024 4:00,2024,6,12,4,7.6,42,Good,5,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,12/6/2024 5:00,2024,6,12,5,5.3,29,Good,3,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,12/6/2024 6:00,2024,6,12,6,3.1,17,Good,1,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,12/6/2024 7:00,2024,6,12,7,2,11,Good,1,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,12/6/2024 8:00,2024,6,12,8,6,33,Good,10,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,12/6/2024 9:00,2024,6,12,9,6,33,Good,6,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,12/6/2024 10:00,2024,6,12,10,3.5,19,Good,1,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,12/6/2024 11:00,2024,6,12,11,3.7,21,Good,4,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,12/6/2024 12:00,2024,6,12,12,4.3,24,Good,5,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,12/6/2024 13:00,2024,6,12,13,4.6,26,Good,5,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,12/6/2024 14:00,2024,6,12,14,6.8,38,Good,9,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,12/6/2024 15:00,2024,6,12,15,6.4,36,Good,6,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,12/6/2024 16:00,2024,6,12,16,6.2,34,Good,6,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,12/6/2024 17:00,2024,6,12,17,6.1,34,Good,6,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,12/6/2024 18:00,2024,6,12,18,6.5,36,Good,7,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,12/6/2024 19:00,2024,6,12,19,9.2,51,Moderate,12,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,12/6/2024 20:00,2024,6,12,20,12.6,58,Moderate,16,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,12/6/2024 21:00,2024,6,12,21,16.3,64,Moderate,20,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,12/6/2024 22:00,2024,6,12,22,21.6,74,Moderate,27,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,12/6/2024 23:00,2024,6,12,23,22.8,77,Moderate,24,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,13/6/2024 0:00,2024,6,13,0,21.9,75,Moderate,21,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,13/6/2024 1:00,2024,6,13,1,18.9,69,Moderate,16,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,13/6/2024 2:00,2024,6,13,2,15.4,63,Moderate,12,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,13/6/2024 3:00,2024,6,13,3,10.7,54,Moderate,6,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,13/6/2024 4:00,2024,6,13,4,8.8,49,Good,7,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,13/6/2024 5:00,2024,6,13,5,7.4,41,Good,6,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,13/6/2024 6:00,2024,6,13,6,6.7,37,Good,6,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,13/6/2024 7:00,2024,6,13,7,9.3,51,Moderate,12,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,13/6/2024 8:00,2024,6,13,8,9.1,51,Moderate,9,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,13/6/2024 9:00,2024,6,13,9,9,50,Good,9,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,13/6/2024 10:00,2024,6,13,10,7.5,42,Good,6,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,13/6/2024 11:00,2024,6,13,11,5.7,32,Good,4,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,13/6/2024 12:00,2024,6,13,12,3.8,21,Good,2,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,13/6/2024 13:00,2024,6,13,13,3.4,19,Good,3,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,13/6/2024 14:00,2024,6,13,14,2.7,15,Good,2,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,13/6/2024 15:00,2024,6,13,15,3.3,18,Good,4,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,13/6/2024 16:00,2024,6,13,16,3.1,17,Good,3,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,13/6/2024 17:00,2024,6,13,17,3.5,19,Good,4,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,13/6/2024 18:00,2024,6,13,18,3.2,18,Good,3,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,13/6/2024 19:00,2024,6,13,19,3.1,17,Good,3,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,13/6/2024 20:00,2024,6,13,20,6,33,Good,9,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,13/6/2024 21:00,2024,6,13,21,21,73,Moderate,36,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,13/6/2024 22:00,2024,6,13,22,19,69,Moderate,17,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,13/6/2024 23:00,2024,6,13,23,18,68,Moderate,17,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,14/6/2024 0:00,2024,6,14,0,22,75,Moderate,26,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,14/6/2024 1:00,2024,6,14,1,15.5,63,Moderate,9,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,14/6/2024 2:00,2024,6,14,2,12.7,58,Moderate,10,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,14/6/2024 3:00,2024,6,14,3,10.8,54,Moderate,9,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,14/6/2024 4:00,2024,6,14,4,8.4,47,Good,6,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,14/6/2024 5:00,2024,6,14,5,6.7,37,Good,5,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,14/6/2024 6:00,2024,6,14,6,7.3,41,Good,8,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,14/6/2024 7:00,2024,6,14,7,9.6,52,Moderate,12,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,14/6/2024 8:00,2024,6,14,8,8.3,46,Good,7,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,14/6/2024 9:00,2024,6,14,9,6.1,34,Good,4,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,14/6/2024 10:00,2024,6,14,10,6,33,Good,6,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,14/6/2024 11:00,2024,6,14,11,5,28,Good,4,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,14/6/2024 12:00,2024,6,14,12,3.5,19,Good,2,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,14/6/2024 13:00,2024,6,14,13,3.2,18,Good,3,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,14/6/2024 14:00,2024,6,14,14,2.6,14,Good,2,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,14/6/2024 15:00,2024,6,14,15,3.8,21,Good,5,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,14/6/2024 16:00,2024,6,14,16,5.4,30,Good,7,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,14/6/2024 17:00,2024,6,14,17,5.2,29,Good,5,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,14/6/2024 18:00,2024,6,14,18,5.1,28,Good,5,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,14/6/2024 19:00,2024,6,14,19,12.5,57,Moderate,20,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,14/6/2024 20:00,2024,6,14,20,12.7,58,Moderate,13,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,14/6/2024 21:00,2024,6,14,21,9.3,51,Moderate,6,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,14/6/2024 22:00,2024,6,14,22,5.6,31,Good,2,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,14/6/2024 23:00,2024,6,14,23,3.8,21,Good,2,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,15/6/2024 0:00,2024,6,15,0,3.9,22,Good,4,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,15/6/2024 1:00,2024,6,15,1,3.9,22,Good,4,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,15/6/2024 2:00,2024,6,15,2,3.4,19,Good,3,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,15/6/2024 3:00,2024,6,15,3,3.2,18,Good,3,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,15/6/2024 4:00,2024,6,15,4,4.1,23,Good,5,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,15/6/2024 5:00,2024,6,15,5,5,28,Good,6,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,15/6/2024 6:00,2024,6,15,6,5.5,31,Good,6,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,15/6/2024 7:00,2024,6,15,7,6.7,37,Good,8,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,15/6/2024 8:00,2024,6,15,8,8.8,49,Good,11,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,15/6/2024 9:00,2024,6,15,9,10.9,54,Moderate,13,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,15/6/2024 10:00,2024,6,15,10,8.9,49,Good,7,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,15/6/2024 11:00,2024,6,15,11,6.9,38,Good,5,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,15/6/2024 12:00,2024,6,15,12,8.4,47,Good,10,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,15/6/2024 13:00,2024,6,15,13,8.2,46,Good,8,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,15/6/2024 14:00,2024,6,15,14,7.6,42,Good,7,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,15/6/2024 15:00,2024,6,15,15,5.8,32,Good,4,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,15/6/2024 16:00,2024,6,15,16,4.4,24,Good,3,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,15/6/2024 17:00,2024,6,15,17,4.2,23,Good,4,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,15/6/2024 18:00,2024,6,15,18,5.1,28,Good,6,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,15/6/2024 19:00,2024,6,15,19,8,44,Good,11,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,15/6/2024 20:00,2024,6,15,20,16,64,Moderate,24,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,15/6/2024 21:00,2024,6,15,21,32,94,Moderate,48,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,15/6/2024 22:00,2024,6,15,22,32,94,Moderate,-999,UG/M3,1 Hr,Missing
Vientiane,PM2.5 - Principal,15/6/2024 23:00,2024,6,15,23,42,117,Unhealthy for Sensitive Groups,47,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,16/6/2024 0:00,2024,6,16,0,34,97,Moderate,28,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,16/6/2024 1:00,2024,6,16,1,29.2,88,Moderate,25,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,16/6/2024 2:00,2024,6,16,2,24.4,80,Moderate,20,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,16/6/2024 3:00,2024,6,16,3,20.6,72,Moderate,17,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,16/6/2024 4:00,2024,6,16,4,17.3,66,Moderate,14,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,16/6/2024 5:00,2024,6,16,5,14.6,61,Moderate,12,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,16/6/2024 6:00,2024,6,16,6,12.3,57,Moderate,10,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,16/6/2024 7:00,2024,6,16,7,19.6,71,Moderate,27,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,16/6/2024 8:00,2024,6,16,8,20.8,73,Moderate,22,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,16/6/2024 9:00,2024,6,16,9,17.9,67,Moderate,15,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,16/6/2024 10:00,2024,6,16,10,13.9,60,Moderate,10,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,16/6/2024 11:00,2024,6,16,11,10.4,53,Moderate,7,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,16/6/2024 12:00,2024,6,16,12,14.2,61,Moderate,18,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,16/6/2024 13:00,2024,6,16,13,10.6,54,Moderate,7,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,16/6/2024 14:00,2024,6,16,14,8.3,46,Good,6,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,16/6/2024 15:00,2024,6,16,15,6.1,34,Good,4,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,16/6/2024 16:00,2024,6,16,16,4.5,25,Good,3,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,16/6/2024 17:00,2024,6,16,17,4.7,26,Good,5,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,16/6/2024 18:00,2024,6,16,18,6.8,38,Good,9,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,16/6/2024 19:00,2024,6,16,19,11.9,56,Moderate,17,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,16/6/2024 20:00,2024,6,16,20,30.9,92,Moderate,50,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,16/6/2024 21:00,2024,6,16,21,47.9,132,Unhealthy for Sensitive Groups,65,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,16/6/2024 22:00,2024,6,16,22,58.5,153,Unhealthy,69,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,16/6/2024 23:00,2024,6,16,23,46.7,129,Unhealthy for Sensitive Groups,35,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,17/6/2024 0:00,2024,6,17,0,33.8,97,Moderate,21,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,17/6/2024 1:00,2024,6,17,1,27.9,86,Moderate,22,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,17/6/2024 2:00,2024,6,17,2,23.4,78,Moderate,19,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,17/6/2024 3:00,2024,6,17,3,18.2,68,Moderate,13,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,17/6/2024 4:00,2024,6,17,4,14.6,61,Moderate,11,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,17/6/2024 5:00,2024,6,17,5,11.3,55,Moderate,8,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,17/6/2024 6:00,2024,6,17,6,12.1,57,Moderate,13,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,17/6/2024 7:00,2024,6,17,7,14.5,61,Moderate,17,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,17/6/2024 8:00,2024,6,17,8,16.2,64,Moderate,18,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,17/6/2024 9:00,2024,6,17,9,15.6,63,Moderate,15,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,17/6/2024 10:00,2024,6,17,10,13.3,59,Moderate,11,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,17/6/2024 11:00,2024,6,17,11,12.6,58,Moderate,12,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,17/6/2024 12:00,2024,6,17,12,12.3,57,Moderate,12,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,17/6/2024 13:00,2024,6,17,13,13.6,59,Moderate,15,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,17/6/2024 14:00,2024,6,17,14,9.8,52,Moderate,6,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,17/6/2024 15:00,2024,6,17,15,7.9,44,Good,6,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,17/6/2024 16:00,2024,6,17,16,6.9,38,Good,6,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,17/6/2024 17:00,2024,6,17,17,4.9,27,Good,3,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,17/6/2024 18:00,2024,6,17,18,6.4,36,Good,8,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,17/6/2024 19:00,2024,6,17,19,14.7,61,Moderate,23,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,17/6/2024 20:00,2024,6,17,20,30.8,91,Moderate,47,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,17/6/2024 21:00,2024,6,17,21,22.9,77,Moderate,15,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,17/6/2024 22:00,2024,6,17,22,13.4,59,Moderate,4,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,17/6/2024 23:00,2024,6,17,23,8.2,46,Good,3,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,18/6/2024 0:00,2024,6,18,0,6.1,34,Good,4,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,18/6/2024 1:00,2024,6,18,1,5,28,Good,4,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,18/6/2024 2:00,2024,6,18,2,4.5,25,Good,4,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,18/6/2024 3:00,2024,6,18,3,3.2,18,Good,2,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,18/6/2024 4:00,2024,6,18,4,3.1,17,Good,3,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,18/6/2024 5:00,2024,6,18,5,2.5,14,Good,2,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,18/6/2024 6:00,2024,6,18,6,3.7,21,Good,5,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,18/6/2024 7:00,2024,6,18,7,5.3,29,Good,7,UG/M3,1 Hr,Valid
Vientiane,PM2.5 - Principal,18/6/2024 8:00,2024,6,18,8,4.6,26,Good,4,UG/M3,1 Hr,Valid
